Emp_Id,Grade,Department,Primary_Skill,Secondary_Skill,Course_Category,Duration_Hours,Delivery_Mode,Business_Priority,Skill_Gap_Score,Availability_Hours_Per_Week,Bench_Status,Performance_Rating,Learning_Style,Career_Goal,Completion_Percentage,Assessment_Score,Training_Success,Training_Course_Name,Mark_Range
E1413,G3,Data Science,AWS,Tableau,Infra,57.0,Hybrid,High,0.16,27.3,Aligned,4.6,Visual,DevOps,91.2,89.1,Fail,Cloud,80-89 (Very Good)
E1414,G2,IT Support,Docker,Java,Dev,18.6,In-person,High,0.46,10.4,Available,4.7,Hands-on,Architect,90.7,16.2,Pass,System Design,0-59 (Fail)
E1415,G5,Data Science,Tableau,AWS,Cloud,34.6,In-person,Critical,0.82,13.4,Aligned,2.8,Visual,DevOps,79.6,13.6,Fail,Cloud,0-59 (Fail)
E1416,G5,Data Science,SQL,SQL,DevOps,25.8,Online,Medium,0.35,26.2,Not Available,3.1,Reading,QA Lead,3.9,43.7,Pass,Cloud,0-59 (Fail)
E1417,G1,Finance,Java,SQL,Dev,60.0,Hybrid,Medium,0.98,39.4,Aligned,2.8,Reading,Data Sci,27.5,21.5,Pass,System Design,0-59 (Fail)
E1418,G4,Data Science,SQL,Docker,Data,43.5,In-person,Low,0.76,37.4,Not Available,4.9,Hands-on,QA Lead,23.9,59.9,Pass,System Design,0-59 (Fail)
E1419,G1,Finance,Java,SQL,Cloud,25.6,Online,High,0.32,31.7,Aligned,3.4,Visual,Architect,14.6,79.0,Pass,Cloud,70-79 (Pass)
E1420,G3,IT Support,React,Python,Data,16.1,Hybrid,Medium,0.27,32.8,Available,4.5,Hands-on,Data Sci,41.4,65.2,Pass,Testing,60-69 (Borderline)
E1421,G2,Data Science,SQL,React,Cloud,78.5,Online,Medium,0.16,12.0,Not Available,3.0,Hands-on,DevOps,20.4,25.0,Fail,System Design,0-59 (Fail)
E1422,G6,QA,React,AWS,Backend,61.1,In-person,Critical,0.14,2.2,Not Available,2.7,Hands-on,Data Sci,12.0,55.8,Pass,System Design,0-59 (Fail)
E1423,G5,Finance,SQL,Python,Dev,61.1,In-person,High,0.36,25.5,Aligned,2.8,Visual,DevOps,99.6,45.6,Pass,Analytics,0-59 (Fail)
E1424,G6,QA,AWS,Python,Backend,72.6,Online,Critical,0.6,25.2,Not Available,2.9,Visual,Data Sci,87.4,22.7,Pass,Analytics,0-59 (Fail)
E1425,G4,Finance,Tableau,Python,Backend,77.3,In-person,Critical,0.72,26.6,Aligned,4.4,Reading,DevOps,2.0,56.3,Pass,System Design,0-59 (Fail)
E1426,G2,HR,Docker,AWS,Backend,24.5,Online,High,0.27,39.3,Aligned,4.0,Hands-on,Architect,62.8,79.7,Pass,Analytics,70-79 (Pass)
E1427,G4,Engineering,Go,Docker,Backend,46.7,Hybrid,Low,0.63,14.3,Aligned,3.8,Hands-on,Tech Lead,56.6,88.0,Pass,System Design,80-89 (Very Good)
E1428,G2,QA,Java,Tableau,DevOps,27.5,In-person,Medium,0.25,36.6,Not Available,3.7,Visual,Data Sci,63.2,52.1,Fail,System Design,0-59 (Fail)
E1429,G1,HR,SQL,Java,Dev,65.6,In-person,Low,0.16,16.3,Available,4.8,Visual,Architect,12.5,36.7,Fail,Cloud,0-59 (Fail)
E1430,G6,Engineering,Go,Go,Dev,77.8,Online,High,0.25,28.7,Available,4.9,Reading,QA Lead,89.2,7.5,Pass,Analytics,0-59 (Fail)
E1431,G3,Finance,AWS,Go,QA,67.0,Online,High,0.64,1.7,Aligned,3.1,Reading,Architect,10.4,67.4,Pass,System Design,60-69 (Borderline)
E1432,G6,QA,Tableau,Python,Cloud,25.4,Hybrid,Critical,0.62,1.8,Aligned,4.1,Visual,Tech Lead,62.4,12.9,Fail,Cloud,0-59 (Fail)
E1433,G2,QA,React,Docker,DevOps,46.5,Online,Low,0.91,3.5,On-bench,3.0,Reading,Data Sci,21.7,52.0,Pass,Analytics,0-59 (Fail)
E1434,G1,HR,Go,SQL,Infra,51.9,Hybrid,Critical,0.96,10.9,Not Available,2.5,Reading,DevOps,14.3,1.3,Pass,Cloud,0-59 (Fail)
E1435,G2,HR,SQL,Python,Cloud,77.0,Online,Low,0.71,32.7,On-bench,4.2,Visual,Tech Lead,76.5,46.6,Fail,Microservices,0-59 (Fail)
E1436,G1,QA,SQL,SQL,Infra,54.9,Online,Low,0.96,20.7,Available,4.0,Reading,QA Lead,3.1,11.5,Pass,Testing,0-59 (Fail)
E1437,G5,Finance,Java,Tableau,Dev,58.5,Hybrid,Critical,0.42,34.1,Aligned,4.9,Visual,Data Sci,12.9,69.1,Fail,Analytics,60-69 (Borderline)
E1438,G4,QA,Tableau,Python,QA,30.2,In-person,Low,0.24,28.5,On-bench,4.5,Visual,Data Sci,59.4,12.2,Pass,System Design,0-59 (Fail)
E1439,G2,HR,Docker,SQL,Data,52.8,Online,Low,0.19,19.0,Aligned,4.9,Visual,QA Lead,39.4,81.4,Pass,Analytics,80-89 (Very Good)
E1440,G2,Finance,React,Java,QA,51.0,Online,Low,0.93,29.0,Aligned,3.1,Reading,QA Lead,52.8,53.5,Pass,Analytics,0-59 (Fail)
E1441,G3,QA,Tableau,Python,Cloud,44.9,In-person,Low,0.04,12.9,Not Available,3.2,Visual,Data Sci,29.8,64.5,Pass,Microservices,60-69 (Borderline)
E1442,G1,Finance,Tableau,Go,DevOps,62.5,Online,Critical,0.66,9.5,On-bench,4.4,Hands-on,Tech Lead,94.5,88.0,Pass,Analytics,80-89 (Very Good)
E1443,G2,Engineering,React,Python,Data,26.9,In-person,Medium,0.43,7.6,Available,2.8,Hands-on,Data Sci,8.2,18.8,Pass,Cloud,0-59 (Fail)
E1444,G1,QA,Tableau,AWS,Dev,23.3,Online,Medium,0.49,18.1,On-bench,3.2,Visual,DevOps,20.2,10.6,Pass,Cloud,0-59 (Fail)
E1445,G1,Data Science,React,Docker,Infra,24.8,In-person,High,0.38,30.3,Not Available,3.0,Visual,Data Sci,10.2,39.4,Pass,Cloud,0-59 (Fail)
E1446,G2,QA,Go,AWS,Dev,22.0,Online,High,0.78,6.7,Not Available,2.6,Visual,DevOps,99.4,16.8,Pass,Cloud,0-59 (Fail)
E1447,G5,Finance,Tableau,AWS,Infra,17.1,Online,Medium,0.72,5.4,Not Available,3.7,Visual,QA Lead,88.9,5.9,Pass,Microservices,0-59 (Fail)
E1448,G3,QA,SQL,SQL,Dev,34.7,In-person,Low,0.05,33.5,Not Available,4.7,Visual,DevOps,88.2,54.9,Pass,Analytics,0-59 (Fail)
E1449,G1,Finance,AWS,React,DevOps,30.7,Hybrid,Medium,0.3,5.4,Not Available,2.7,Visual,Architect,100.0,0.2,Pass,Microservices,0-59 (Fail)
E1450,G2,Data Science,AWS,Java,Infra,19.7,In-person,High,0.89,20.9,Not Available,2.7,Hands-on,Architect,25.9,32.4,Pass,System Design,0-59 (Fail)
E1451,G6,HR,SQL,Tableau,DevOps,37.8,Online,Low,0.8,6.1,Aligned,3.9,Visual,Tech Lead,78.1,34.7,Pass,Testing,0-59 (Fail)
E1452,G6,HR,Python,React,DevOps,19.6,Online,High,0.49,0.2,On-bench,2.9,Visual,Architect,84.3,61.8,Pass,Cloud,60-69 (Borderline)
E1453,G5,Finance,Python,Python,Infra,63.1,In-person,Medium,0.17,7.5,Available,4.3,Hands-on,DevOps,89.2,27.6,Pass,System Design,0-59 (Fail)
E1454,G4,QA,Go,Docker,DevOps,58.1,In-person,Medium,0.22,4.8,Not Available,3.8,Hands-on,Tech Lead,46.2,86.7,Fail,Cloud,80-89 (Very Good)
E1455,G3,Data Science,SQL,Go,Data,58.6,In-person,Medium,0.45,33.4,On-bench,4.1,Hands-on,Data Sci,60.7,81.5,Pass,Analytics,80-89 (Very Good)
E1456,G3,QA,Java,Go,DevOps,28.5,Online,Low,0.43,38.7,Not Available,3.3,Reading,DevOps,96.4,68.9,Pass,System Design,60-69 (Borderline)
E1457,G1,QA,AWS,React,QA,60.6,Hybrid,Medium,0.02,28.1,Aligned,3.7,Hands-on,QA Lead,37.6,35.3,Pass,Testing,0-59 (Fail)
E1458,G1,Engineering,Docker,React,DevOps,62.3,Online,Low,0.34,7.8,Available,3.9,Hands-on,QA Lead,2.9,59.3,Pass,Microservices,0-59 (Fail)
E1459,G4,Engineering,Docker,React,Dev,58.5,Online,High,0.68,34.9,Available,2.6,Reading,Data Sci,50.9,23.3,Pass,Microservices,0-59 (Fail)
E1460,G6,Data Science,SQL,React,DevOps,31.1,Online,Critical,0.65,33.0,On-bench,4.6,Reading,QA Lead,98.0,57.2,Pass,Cloud,0-59 (Fail)
E1461,G4,QA,Docker,Docker,Dev,44.0,Hybrid,Critical,0.96,36.8,Available,4.2,Hands-on,Data Sci,24.0,45.1,Pass,Testing,0-59 (Fail)
E1462,G4,QA,Docker,Docker,QA,18.9,Hybrid,Critical,0.62,7.7,On-bench,4.8,Reading,Tech Lead,3.9,71.2,Pass,System Design,70-79 (Pass)
E1463,G3,Finance,SQL,SQL,DevOps,59.9,In-person,High,0.89,29.3,On-bench,3.9,Hands-on,QA Lead,83.3,41.0,Pass,Testing,0-59 (Fail)
E1464,G3,Engineering,React,Java,Dev,43.8,Hybrid,Medium,0.85,17.7,On-bench,4.6,Hands-on,DevOps,79.6,56.0,Pass,Cloud,0-59 (Fail)
E1465,G6,Finance,SQL,SQL,Backend,63.6,In-person,Critical,0.21,7.6,Aligned,3.0,Visual,Data Sci,77.5,70.6,Pass,System Design,70-79 (Pass)
E1466,G4,QA,AWS,Go,Dev,32.0,Hybrid,Low,0.16,37.9,On-bench,4.5,Visual,Architect,18.1,70.5,Pass,Microservices,70-79 (Pass)
E1467,G4,HR,AWS,React,Infra,58.3,In-person,Low,0.95,35.0,Not Available,3.2,Reading,Data Sci,3.2,57.1,Pass,Cloud,0-59 (Fail)
E1468,G6,Engineering,Docker,Go,Data,54.3,Hybrid,High,0.09,1.3,Aligned,4.8,Reading,Tech Lead,72.1,22.1,Pass,Microservices,0-59 (Fail)
E1469,G4,Data Science,React,Java,Infra,32.4,Hybrid,Low,0.54,2.8,Aligned,4.9,Reading,Architect,44.9,76.5,Pass,System Design,70-79 (Pass)
E1470,G4,HR,Java,Tableau,Data,63.7,In-person,High,0.48,24.9,Aligned,4.9,Visual,Data Sci,38.4,40.7,Pass,Testing,0-59 (Fail)
E1471,G5,IT Support,Docker,React,QA,29.2,Online,Low,0.89,16.5,Aligned,3.1,Hands-on,QA Lead,20.1,7.7,Pass,Cloud,0-59 (Fail)
E1472,G1,Data Science,Go,Docker,DevOps,65.1,Online,Low,0.85,27.3,Aligned,3.0,Hands-on,Data Sci,3.0,8.7,Pass,Analytics,0-59 (Fail)
E1473,G2,Engineering,Go,Python,QA,55.8,Online,Medium,0.96,27.0,Available,5.0,Reading,QA Lead,85.8,22.3,Fail,Analytics,0-59 (Fail)
E1474,G2,Engineering,Docker,Go,Data,47.5,In-person,High,0.71,24.9,Not Available,4.5,Hands-on,QA Lead,26.9,47.5,Fail,Microservices,0-59 (Fail)
E1475,G3,Finance,Python,Python,DevOps,63.8,Online,Low,0.48,11.8,Aligned,4.4,Visual,DevOps,55.4,0.2,Pass,System Design,0-59 (Fail)
E1476,G5,Engineering,React,SQL,Backend,41.2,Hybrid,Low,0.19,32.7,Available,3.9,Hands-on,Tech Lead,74.8,52.8,Pass,Testing,0-59 (Fail)
E1477,G1,HR,React,Tableau,Data,74.8,Online,Critical,0.93,20.1,Aligned,4.9,Reading,Data Sci,50.2,42.0,Pass,Analytics,0-59 (Fail)
E1478,G1,HR,Python,SQL,Infra,38.2,Hybrid,Critical,0.7,24.6,Available,4.4,Reading,Data Sci,25.2,88.4,Pass,Microservices,80-89 (Very Good)
E1479,G5,Engineering,Docker,AWS,Infra,48.8,Hybrid,Medium,0.26,32.7,On-bench,4.8,Reading,DevOps,76.4,23.8,Fail,System Design,0-59 (Fail)
E1480,G6,Engineering,Tableau,Java,Cloud,42.5,In-person,Critical,0.11,16.3,Not Available,4.4,Hands-on,Data Sci,97.3,27.4,Fail,Testing,0-59 (Fail)
E1481,G2,IT Support,Docker,Docker,Infra,68.2,In-person,Low,0.93,37.9,On-bench,3.3,Reading,QA Lead,8.5,43.2,Pass,Cloud,0-59 (Fail)
E1482,G3,Finance,Go,Tableau,QA,47.3,Online,Critical,0.72,7.6,Available,4.6,Reading,Architect,43.8,39.2,Pass,Testing,0-59 (Fail)
E1483,G2,QA,Python,Docker,Data,19.3,Online,High,0.56,14.4,Aligned,3.4,Hands-on,QA Lead,75.7,31.9,Pass,System Design,0-59 (Fail)
E1484,G1,Finance,React,Java,Data,71.8,In-person,Critical,0.83,22.9,On-bench,4.1,Visual,Architect,4.3,25.1,Pass,Cloud,0-59 (Fail)
E1485,G3,QA,Go,SQL,Cloud,49.4,Hybrid,High,0.3,27.3,Aligned,2.7,Reading,Architect,21.8,65.0,Pass,System Design,60-69 (Borderline)
E1486,G2,QA,Java,Tableau,Cloud,67.6,Hybrid,Low,0.57,29.8,On-bench,3.1,Visual,Architect,85.1,76.7,Pass,Cloud,70-79 (Pass)
E1487,G4,Data Science,Tableau,SQL,DevOps,47.4,Hybrid,Medium,0.82,34.3,Available,2.9,Visual,QA Lead,59.1,85.1,Pass,Analytics,80-89 (Very Good)
E1488,G5,Engineering,Tableau,Python,Data,36.9,Online,Low,0.96,32.3,On-bench,2.5,Reading,Tech Lead,41.7,14.9,Pass,Analytics,0-59 (Fail)
E1489,G1,HR,Python,SQL,Infra,43.7,Online,Medium,0.11,22.8,Available,4.6,Visual,Tech Lead,88.2,41.7,Pass,Cloud,0-59 (Fail)
E1490,G1,HR,Java,Python,Data,48.7,In-person,High,0.17,38.5,Aligned,4.6,Reading,Architect,99.9,27.5,Pass,Cloud,0-59 (Fail)
E1491,G4,Finance,SQL,Docker,Dev,66.5,Online,Medium,0.98,9.3,Aligned,3.2,Hands-on,Data Sci,80.7,4.8,Pass,Cloud,0-59 (Fail)
E1492,G6,IT Support,SQL,SQL,QA,79.3,Hybrid,High,0.36,19.3,Available,4.0,Hands-on,Data Sci,87.5,90.1,Pass,Microservices,90-100 (Excellent)
E1493,G2,HR,Python,React,DevOps,40.9,Online,Low,0.47,11.4,Aligned,5.0,Hands-on,DevOps,14.8,9.5,Pass,Testing,0-59 (Fail)
E1494,G2,QA,SQL,Go,QA,68.2,Online,Medium,0.82,22.6,Not Available,4.4,Visual,Tech Lead,66.7,77.5,Pass,Microservices,70-79 (Pass)
E1495,G4,Data Science,React,Python,Backend,53.8,Hybrid,High,0.8,37.3,Not Available,4.9,Visual,Architect,81.1,18.9,Pass,Testing,0-59 (Fail)
E1496,G1,HR,Tableau,Tableau,Dev,20.8,Online,Critical,0.92,36.2,Not Available,3.5,Visual,DevOps,67.0,27.7,Pass,System Design,0-59 (Fail)
E1497,G1,IT Support,Python,Python,Dev,48.4,Hybrid,High,0.84,12.4,Available,4.0,Visual,Data Sci,22.7,89.4,Pass,Analytics,80-89 (Very Good)
E1498,G3,Engineering,React,Docker,Cloud,55.8,Hybrid,Low,0.91,25.4,Not Available,3.1,Hands-on,DevOps,81.5,22.5,Pass,Analytics,0-59 (Fail)
E1499,G1,IT Support,Python,Tableau,Backend,77.3,In-person,Low,0.08,24.8,Not Available,3.3,Reading,Tech Lead,47.8,17.3,Pass,System Design,0-59 (Fail)
E1500,G4,HR,Java,Java,Backend,19.9,In-person,Medium,0.94,37.3,Not Available,2.8,Hands-on,DevOps,51.0,44.2,Pass,System Design,0-59 (Fail)
E1501,G4,Finance,Python,Java,Data,22.3,Hybrid,Medium,0.32,16.9,Aligned,4.2,Reading,DevOps,26.3,5.0,Pass,Microservices,0-59 (Fail)
E1502,G6,QA,Java,React,Data,42.0,Online,Critical,0.2,8.6,Aligned,3.4,Reading,Data Sci,61.5,39.5,Pass,Cloud,0-59 (Fail)
E1503,G5,Data Science,AWS,AWS,DevOps,50.7,Online,Low,0.38,11.3,On-bench,4.1,Visual,Architect,9.4,41.0,Fail,Cloud,0-59 (Fail)
E1504,G1,HR,SQL,Python,DevOps,64.8,Hybrid,Medium,0.31,32.5,Available,3.8,Reading,Tech Lead,76.3,13.1,Pass,Cloud,0-59 (Fail)
E1505,G2,Engineering,Tableau,Go,DevOps,15.5,Hybrid,Critical,0.41,11.7,Not Available,4.9,Reading,Tech Lead,96.9,89.6,Pass,Testing,80-89 (Very Good)
E1506,G6,Finance,React,Java,Cloud,57.9,In-person,High,0.2,24.1,Not Available,4.1,Hands-on,Data Sci,43.6,71.9,Pass,Microservices,70-79 (Pass)
E1507,G3,IT Support,React,AWS,Backend,75.8,Hybrid,Low,0.84,12.1,Aligned,2.6,Visual,QA Lead,94.7,23.1,Pass,Testing,0-59 (Fail)
E1508,G2,Engineering,Python,Go,Dev,37.5,In-person,Low,0.04,7.5,Available,3.4,Reading,Tech Lead,38.7,33.2,Pass,Testing,0-59 (Fail)
E1509,G6,Data Science,SQL,Go,Backend,67.4,In-person,Medium,0.19,20.2,Available,2.6,Hands-on,Data Sci,7.3,85.8,Pass,Testing,80-89 (Very Good)
E1510,G1,IT Support,Docker,Go,Backend,60.5,In-person,Low,0.08,29.3,On-bench,3.5,Reading,Tech Lead,28.4,56.2,Pass,Testing,0-59 (Fail)
E1511,G3,Data Science,React,Python,Data,44.2,Online,High,0.66,31.4,Available,3.8,Hands-on,Architect,93.3,36.8,Pass,Microservices,0-59 (Fail)
E1512,G6,Engineering,Java,Java,Infra,72.1,Online,Low,0.93,19.4,Not Available,3.7,Hands-on,Architect,24.7,86.4,Pass,System Design,80-89 (Very Good)
E1513,G4,Finance,SQL,Tableau,QA,54.1,In-person,Critical,0.5,6.2,Aligned,3.8,Reading,Data Sci,97.3,21.3,Pass,Testing,0-59 (Fail)
E1514,G1,Engineering,Python,Java,QA,36.8,In-person,Low,0.48,25.9,On-bench,4.0,Reading,DevOps,28.3,3.6,Pass,Microservices,0-59 (Fail)
E1515,G4,Data Science,Java,Java,QA,38.2,In-person,Low,0.84,1.7,Not Available,3.2,Visual,Data Sci,20.1,92.1,Pass,Testing,90-100 (Excellent)
E1516,G2,Engineering,Python,Python,Cloud,42.0,Hybrid,Low,0.92,16.3,Aligned,2.9,Hands-on,Data Sci,80.4,6.3,Pass,Testing,0-59 (Fail)
E1517,G5,HR,Tableau,AWS,Data,72.2,Hybrid,Medium,0.48,2.8,Available,3.7,Visual,DevOps,75.2,87.5,Pass,System Design,80-89 (Very Good)
E1518,G3,Engineering,SQL,Java,QA,58.5,Online,Medium,0.95,5.3,On-bench,3.9,Visual,Tech Lead,72.0,72.4,Pass,Analytics,70-79 (Pass)
E1519,G5,Engineering,Tableau,AWS,Infra,21.8,In-person,Low,0.89,10.8,Not Available,3.8,Visual,Data Sci,28.8,70.8,Fail,System Design,70-79 (Pass)
E1520,G4,HR,Docker,Go,Backend,54.7,Online,Critical,0.13,30.2,Not Available,3.1,Hands-on,DevOps,88.7,36.3,Pass,Cloud,0-59 (Fail)
E1521,G2,HR,AWS,React,Dev,28.7,Hybrid,Low,0.23,16.4,Available,3.3,Visual,Tech Lead,92.2,56.9,Pass,Microservices,0-59 (Fail)
E1522,G6,IT Support,Tableau,Go,Infra,46.6,Hybrid,Low,0.18,32.5,Aligned,3.2,Hands-on,DevOps,46.6,25.4,Pass,System Design,0-59 (Fail)
E1523,G2,Finance,React,Java,Backend,34.1,Online,High,0.44,30.4,On-bench,4.5,Visual,Tech Lead,87.2,6.8,Pass,Microservices,0-59 (Fail)
E1524,G4,QA,Go,SQL,Backend,21.6,In-person,High,0.55,38.9,Available,2.8,Hands-on,Architect,89.5,93.3,Pass,Testing,90-100 (Excellent)
E1525,G1,Finance,Tableau,Python,Infra,15.6,Online,High,0.05,21.8,Aligned,3.4,Hands-on,DevOps,69.6,15.8,Pass,System Design,0-59 (Fail)
E1526,G6,Data Science,Python,Tableau,Infra,68.7,Hybrid,High,0.48,21.4,Available,4.5,Hands-on,Tech Lead,91.4,25.5,Pass,System Design,0-59 (Fail)
E1527,G3,Finance,Java,AWS,QA,78.9,Online,Low,0.79,13.0,Available,4.2,Hands-on,QA Lead,19.1,37.1,Pass,System Design,0-59 (Fail)
E1528,G5,IT Support,AWS,Tableau,Dev,24.6,Hybrid,Critical,0.07,26.4,Available,2.7,Hands-on,Tech Lead,60.6,54.8,Fail,Cloud,0-59 (Fail)
E1529,G4,Engineering,SQL,Docker,Backend,47.8,Online,Critical,0.28,37.9,Available,3.4,Visual,Tech Lead,6.4,61.7,Pass,Cloud,60-69 (Borderline)
E1530,G1,QA,AWS,Go,Cloud,77.8,Online,Critical,0.63,11.7,Available,4.7,Visual,DevOps,71.4,46.1,Pass,Analytics,0-59 (Fail)
E1531,G6,IT Support,Docker,Java,Infra,38.6,Hybrid,Critical,0.99,1.6,Not Available,2.8,Hands-on,Data Sci,53.2,46.3,Pass,Cloud,0-59 (Fail)
E1532,G3,Finance,Python,SQL,Dev,30.4,Hybrid,High,0.22,34.5,Available,2.6,Hands-on,QA Lead,23.4,4.8,Pass,Microservices,0-59 (Fail)
E1533,G3,Data Science,AWS,React,Data,37.7,Online,Low,0.13,4.9,Not Available,3.7,Reading,DevOps,55.7,62.0,Fail,Analytics,60-69 (Borderline)
E1534,G2,Engineering,AWS,Go,Dev,26.4,Hybrid,Medium,0.71,9.4,On-bench,3.6,Reading,QA Lead,19.5,70.2,Fail,Microservices,70-79 (Pass)
E1535,G5,QA,SQL,Tableau,Infra,58.8,In-person,Medium,0.6,4.8,Aligned,2.9,Visual,Data Sci,25.1,65.6,Pass,System Design,60-69 (Borderline)
E1536,G5,IT Support,Python,Python,Infra,33.4,Hybrid,Critical,0.02,13.9,Aligned,4.1,Hands-on,Data Sci,73.9,78.0,Fail,System Design,70-79 (Pass)
E1537,G6,QA,Java,Java,Dev,55.7,In-person,Medium,0.4,14.5,On-bench,3.8,Reading,Architect,33.3,6.8,Fail,Testing,0-59 (Fail)
E1538,G5,Data Science,Java,SQL,Infra,46.5,Hybrid,High,0.3,7.3,On-bench,2.8,Reading,QA Lead,18.8,62.7,Fail,Analytics,60-69 (Borderline)
E1539,G4,Engineering,AWS,Go,Dev,58.1,In-person,Medium,0.22,7.3,Not Available,3.0,Hands-on,DevOps,52.0,82.6,Fail,Testing,80-89 (Very Good)
E1540,G5,HR,Python,Python,DevOps,44.3,Hybrid,High,0.96,30.9,Aligned,3.9,Reading,Data Sci,65.1,11.2,Pass,Microservices,0-59 (Fail)
E1541,G2,QA,React,Tableau,Infra,71.6,In-person,High,0.61,16.2,Available,3.3,Visual,Tech Lead,84.6,58.7,Fail,Testing,0-59 (Fail)
E1542,G1,HR,React,Java,DevOps,57.3,Hybrid,High,0.33,32.7,Not Available,3.3,Reading,Tech Lead,58.3,67.1,Pass,System Design,60-69 (Borderline)
E1543,G1,HR,Go,Go,Dev,18.5,Online,Critical,0.08,28.7,Available,4.2,Hands-on,QA Lead,95.8,84.8,Pass,Analytics,80-89 (Very Good)
E1544,G5,Finance,AWS,Python,Cloud,19.7,Online,Low,0.21,26.8,On-bench,3.8,Hands-on,Tech Lead,27.6,76.1,Pass,Microservices,70-79 (Pass)
E1545,G4,Finance,Tableau,Python,Backend,75.5,Online,Low,0.02,4.5,Aligned,3.7,Reading,Data Sci,54.9,71.8,Pass,Testing,70-79 (Pass)
E1546,G3,IT Support,Java,Python,Infra,77.3,Hybrid,Medium,0.79,28.9,Not Available,3.9,Hands-on,Architect,25.9,8.1,Fail,Cloud,0-59 (Fail)
E1547,G1,HR,Docker,Tableau,DevOps,68.7,Online,Low,0.29,35.0,Aligned,4.0,Visual,Tech Lead,16.7,4.5,Pass,Testing,0-59 (Fail)
E1548,G6,Data Science,Go,Docker,Infra,52.2,Online,High,0.26,27.0,Aligned,3.8,Visual,Architect,82.2,2.7,Pass,Microservices,0-59 (Fail)
E1549,G5,Data Science,Go,Tableau,Backend,68.3,Hybrid,Medium,0.37,21.7,Not Available,4.3,Visual,Data Sci,58.1,68.6,Pass,Testing,60-69 (Borderline)
E1550,G1,QA,SQL,React,Backend,58.9,In-person,Low,0.49,15.3,On-bench,4.3,Reading,Tech Lead,7.4,18.4,Pass,Cloud,0-59 (Fail)
E1551,G2,Engineering,Python,Java,Infra,67.7,In-person,Medium,1.0,11.2,On-bench,2.9,Visual,QA Lead,31.3,87.8,Pass,Microservices,80-89 (Very Good)
E1552,G6,QA,SQL,Docker,Backend,69.6,Hybrid,High,0.04,25.5,On-bench,4.4,Reading,Tech Lead,18.9,64.9,Fail,Cloud,60-69 (Borderline)
E1553,G3,Engineering,Java,React,Dev,39.2,Online,Low,0.41,4.5,Aligned,3.7,Hands-on,Architect,88.6,80.4,Pass,System Design,80-89 (Very Good)
E1554,G5,HR,Docker,Go,Data,73.1,Online,Critical,0.05,14.2,Available,2.9,Hands-on,Data Sci,48.4,65.8,Pass,System Design,60-69 (Borderline)
E1555,G5,QA,React,Go,Cloud,67.8,Online,Low,0.19,4.4,Aligned,3.7,Reading,QA Lead,29.9,30.4,Pass,Cloud,0-59 (Fail)
E1556,G5,IT Support,Python,Tableau,Cloud,37.3,Online,Critical,0.56,35.3,Aligned,5.0,Visual,Architect,74.9,92.6,Fail,Cloud,90-100 (Excellent)
E1557,G3,Data Science,Go,Docker,Infra,21.1,In-person,Medium,0.75,12.5,Not Available,4.3,Hands-on,Architect,73.8,13.6,Pass,Cloud,0-59 (Fail)
E1558,G1,Engineering,Go,Go,Cloud,59.8,Online,Critical,0.71,4.0,Not Available,4.1,Visual,Data Sci,79.6,32.7,Fail,Cloud,0-59 (Fail)
E1559,G1,HR,SQL,React,QA,30.4,Hybrid,Medium,0.07,38.2,Aligned,4.2,Visual,QA Lead,64.0,5.2,Pass,Microservices,0-59 (Fail)
E1560,G6,HR,Python,Tableau,Data,21.2,In-person,Low,0.93,21.7,On-bench,2.9,Reading,Tech Lead,81.0,8.4,Pass,Analytics,0-59 (Fail)
E1561,G2,QA,Go,AWS,Data,25.6,Online,Critical,0.74,12.0,On-bench,3.4,Visual,Tech Lead,4.6,1.3,Pass,Testing,0-59 (Fail)
E1562,G1,Data Science,Java,AWS,Backend,72.8,Hybrid,Low,0.57,26.8,Available,4.7,Visual,Architect,19.6,58.9,Fail,Cloud,0-59 (Fail)
E1563,G4,HR,Java,Docker,Backend,49.3,Hybrid,High,0.84,25.9,Aligned,3.8,Hands-on,Tech Lead,29.9,88.7,Pass,System Design,80-89 (Very Good)
E1564,G3,HR,Docker,React,Infra,43.4,Hybrid,Medium,0.63,11.5,On-bench,2.5,Reading,DevOps,85.2,48.0,Pass,Cloud,0-59 (Fail)
E1565,G3,HR,AWS,Java,DevOps,54.2,In-person,Critical,0.2,5.9,Not Available,2.9,Reading,Tech Lead,3.8,11.8,Pass,Analytics,0-59 (Fail)
E1566,G4,HR,SQL,Docker,DevOps,31.1,Hybrid,Critical,0.84,9.6,Aligned,2.6,Visual,Tech Lead,46.0,34.8,Pass,System Design,0-59 (Fail)
E1567,G1,HR,Go,Go,QA,38.0,Online,Medium,0.41,29.1,Available,4.6,Reading,DevOps,33.6,53.8,Fail,Testing,0-59 (Fail)
E1568,G2,Data Science,React,React,Cloud,25.3,Online,High,0.61,27.7,Available,3.7,Hands-on,DevOps,44.0,6.5,Pass,Analytics,0-59 (Fail)
E1569,G3,Finance,Tableau,Python,QA,74.3,Online,Medium,0.65,10.0,On-bench,3.2,Reading,QA Lead,42.1,39.4,Pass,Microservices,0-59 (Fail)
E1570,G3,QA,Docker,Python,QA,27.9,Online,Critical,0.63,12.7,On-bench,3.0,Visual,Architect,98.4,28.6,Pass,Cloud,0-59 (Fail)
